============================================================
Domain:		PST
Dimensions:	12
|S|:		5451776
|A|:		27
|S|x|A|:		147197952
Episode Cap:	1000
Gamma:		0.9
NUM_UAV:		3
============================================================
Representation:		IndependentDiscretizationCompactBinary
Features per action:	52
Binary Dimensions:	[ 6  7  8  9 10 11]
============================================================
Representation:		iFDD
Features per action:	52
Initial Representation:	IndependentDiscretizationCompactBinary
Plus:			1
Sparsify:		1
Cached:			1
Online Threshold:	45.000
Batch Threshold:		45.000
Max Batch Discovery:	20
============================================================
Agent:		SARSA
Policy:		eGreedy
Alpha_0:		0.10
============================================================
Experiment:		OnlineExperiment
Output:			Results/13ICML-BatchiFDD/PST/PST-iFDD-50000-45/5-results.txt
Learning Steps:		50000
Performance Checks:	5
Log Intervals:		1(s)
131: E[0:00:01]-R[0:08:49]: Return=-179.00, Steps=131, Features = 54
5165: E[0:00:51]-R[0:07:24]: Return=-88.00, Steps=21, Features = 602
5239: E[0:00:52]-R[0:07:26]: Return=-84.00, Steps=19, Features = 606
5379: E[0:00:54]-R[0:07:27]: Return=-76.00, Steps=50, Features = 608
5458: E[0:00:55]-R[0:07:31]: Return=-82.00, Steps=62, Features = 608
5527: E[0:00:56]-R[0:07:33]: Return=-90.00, Steps=30, Features = 614
5594: E[0:00:57]-R[0:07:36]: Return=-70.00, Steps=20, Features = 615
5659: E[0:00:59]-R[0:07:39]: Return=-92.00, Steps=20, Features = 615
5771: E[0:01:00]-R[0:07:37]: Return=-104.00, Steps=26, Features = 620
5882: E[0:01:01]-R[0:07:36]: Return=-76.00, Steps=26, Features = 630
6009: E[0:01:02]-R[0:07:35]: Return=-34.00, Steps=45, Features = 632
6095: E[0:01:03]-R[0:07:35]: Return=4.00, Steps=10, Features = 638
6189: E[0:01:04]-R[0:07:35]: Return=-38.00, Steps=12, Features = 645
6258: E[0:01:05]-R[0:07:37]: Return=-85.00, Steps=17, Features = 652
6362: E[0:01:07]-R[0:07:38]: Return=-69.00, Steps=28, Features = 653
6482: E[0:01:08]-R[0:07:35]: Return=-82.00, Steps=13, Features = 659
6570: E[0:01:09]-R[0:07:36]: Return=-89.00, Steps=37, Features = 660
6668: E[0:01:10]-R[0:07:36]: Return=-23.00, Steps=12, Features = 662
6786: E[0:01:11]-R[0:07:35]: Return=0.00, Steps=13, Features = 666
6909: E[0:01:12]-R[0:07:32]: Return=40.00, Steps=10, Features = 668
6976: E[0:01:13]-R[0:07:33]: Return=-69.00, Steps=20, Features = 668
7086: E[0:01:15]-R[0:07:32]: Return=-17.00, Steps=13, Features = 671
7162: E[0:01:16]-R[0:07:33]: Return=-95.00, Steps=22, Features = 678
7241: E[0:01:17]-R[0:07:33]: Return=-43.00, Steps=21, Features = 682
7354: E[0:01:18]-R[0:07:33]: Return=-39.00, Steps=45, Features = 684
7464: E[0:01:19]-R[0:07:31]: Return=-48.00, Steps=10, Features = 688
7586: E[0:01:20]-R[0:07:29]: Return=-67.00, Steps=29, Features = 692
7675: E[0:01:21]-R[0:07:29]: Return=-29.00, Steps=10, Features = 699
7779: E[0:01:23]-R[0:07:28]: Return=-76.00, Steps=11, Features = 699
7893: E[0:01:24]-R[0:07:26]: Return=-28.00, Steps=19, Features = 704
8015: E[0:01:25]-R[0:07:24]: Return=-20.00, Steps=15, Features = 714
8082: E[0:01:26]-R[0:07:26]: Return=-66.00, Steps=23, Features = 721
8215: E[0:01:27]-R[0:07:24]: Return=-38.00, Steps=53, Features = 733
8356: E[0:01:29]-R[0:07:23]: Return=-115.00, Steps=59, Features = 739
8409: E[0:01:30]-R[0:07:25]: Return=-70.00, Steps=10, Features = 750
8495: E[0:01:31]-R[0:07:25]: Return=42.00, Steps=14, Features = 754
8613: E[0:01:32]-R[0:07:22]: Return=-12.00, Steps=10, Features = 757
8709: E[0:01:33]-R[0:07:22]: Return=25.00, Steps=12, Features = 759
8777: E[0:01:34]-R[0:07:23]: Return=-72.00, Steps=20, Features = 761
8859: E[0:01:35]-R[0:07:23]: Return=-77.00, Steps=13, Features = 767
8965: E[0:01:37]-R[0:07:23]: Return=-57.00, Steps=48, Features = 780
9061: E[0:01:38]-R[0:07:23]: Return=-88.00, Steps=30, Features = 795
9169: E[0:01:39]-R[0:07:21]: Return=-59.00, Steps=11, Features = 802
9287: E[0:01:40]-R[0:07:19]: Return=-122.00, Steps=48, Features = 804
9398: E[0:01:41]-R[0:07:17]: Return=-4.00, Steps=33, Features = 819
9509: E[0:01:42]-R[0:07:16]: Return=-47.00, Steps=19, Features = 819
9630: E[0:01:44]-R[0:07:17]: Return=-120.00, Steps=41, Features = 827
9744: E[0:01:45]-R[0:07:15]: Return=-60.00, Steps=25, Features = 833
9844: E[0:01:47]-R[0:07:15]: Return=-43.00, Steps=16, Features = 833
9950: E[0:01:48]-R[0:07:13]: Return=-71.00, Steps=14, Features = 833
10000 >>> E[0:01:51]-R[0:07:25]: Return=0.00, Steps=1000, Features = 834
10067: E[0:01:52]-R[0:07:25]: Return=-55.00, Steps=11, Features = 837
10155: E[0:01:53]-R[0:07:25]: Return=-55.00, Steps=14, Features = 843
10256: E[0:01:55]-R[0:07:24]: Return=-103.00, Steps=27, Features = 852
10358: E[0:01:56]-R[0:07:23]: Return=-16.00, Steps=11, Features = 866
10457: E[0:01:57]-R[0:07:21]: Return=-67.00, Steps=10, Features = 873
10528: E[0:01:58]-R[0:07:22]: Return=-13.00, Steps=16, Features = 873
10620: E[0:01:59]-R[0:07:23]: Return=-138.00, Steps=46, Features = 889
10706: E[0:02:00]-R[0:07:22]: Return=-15.00, Steps=12, Features = 895
10801: E[0:02:02]-R[0:07:21]: Return=-72.00, Steps=95, Features = 895
10920: E[0:02:03]-R[0:07:19]: Return=-95.00, Steps=24, Features = 895
11010: E[0:02:04]-R[0:07:20]: Return=-57.00, Steps=63, Features = 903
11095: E[0:02:05]-R[0:07:19]: Return=-72.00, Steps=10, Features = 903
11170: E[0:02:06]-R[0:07:20]: Return=-14.00, Steps=10, Features = 904
11265: E[0:02:08]-R[0:07:19]: Return=-66.00, Steps=18, Features = 911
11329: E[0:02:09]-R[0:07:20]: Return=-66.00, Steps=16, Features = 911
11441: E[0:02:10]-R[0:07:18]: Return=-66.00, Steps=17, Features = 915
11536: E[0:02:11]-R[0:07:17]: Return=-22.00, Steps=14, Features = 920
11645: E[0:02:12]-R[0:07:15]: Return=-125.00, Steps=50, Features = 925
11760: E[0:02:14]-R[0:07:15]: Return=-89.00, Steps=29, Features = 931
11814: E[0:02:15]-R[0:07:16]: Return=37.00, Steps=23, Features = 933
11894: E[0:02:16]-R[0:07:16]: Return=-46.00, Steps=18, Features = 937
11979: E[0:02:17]-R[0:07:15]: Return=-79.00, Steps=14, Features = 951
12045: E[0:02:18]-R[0:07:16]: Return=-64.00, Steps=15, Features = 952
12145: E[0:02:19]-R[0:07:14]: Return=-99.00, Steps=37, Features = 957
12224: E[0:02:20]-R[0:07:14]: Return=-79.00, Steps=13, Features = 964
12303: E[0:02:21]-R[0:07:14]: Return=-52.00, Steps=20, Features = 965
12387: E[0:02:23]-R[0:07:13]: Return=-15.00, Steps=10, Features = 973
12493: E[0:02:24]-R[0:07:11]: Return=6.00, Steps=10, Features = 984
12570: E[0:02:25]-R[0:07:11]: Return=-32.00, Steps=10, Features = 989
12662: E[0:02:26]-R[0:07:11]: Return=-80.00, Steps=22, Features = 993
12735: E[0:02:27]-R[0:07:11]: Return=-70.00, Steps=12, Features = 999
12834: E[0:02:29]-R[0:07:10]: Return=-83.00, Steps=43, Features = 1005
12914: E[0:02:30]-R[0:07:10]: Return=-60.00, Steps=12, Features = 1012
13007: E[0:02:31]-R[0:07:09]: Return=-36.00, Steps=12, Features = 1019
13111: E[0:02:32]-R[0:07:07]: Return=-31.00, Steps=11, Features = 1022
13188: E[0:02:33]-R[0:07:07]: Return=-60.00, Steps=25, Features = 1026
13238: E[0:02:34]-R[0:07:08]: Return=52.00, Steps=10, Features = 1031
13288: E[0:02:35]-R[0:07:09]: Return=32.00, Steps=20, Features = 1036
13350: E[0:02:36]-R[0:07:09]: Return=-30.00, Steps=12, Features = 1038
13403: E[0:02:37]-R[0:07:10]: Return=9.00, Steps=10, Features = 1043
13494: E[0:02:38]-R[0:07:08]: Return=-30.00, Steps=12, Features = 1052
13581: E[0:02:39]-R[0:07:07]: Return=42.00, Steps=19, Features = 1071
13665: E[0:02:41]-R[0:07:08]: Return=39.00, Steps=44, Features = 1076
13747: E[0:02:42]-R[0:07:08]: Return=-54.00, Steps=13, Features = 1081
13824: E[0:02:43]-R[0:07:08]: Return=-44.00, Steps=25, Features = 1093
13892: E[0:02:45]-R[0:07:08]: Return=-57.00, Steps=12, Features = 1094
13986: E[0:02:46]-R[0:07:06]: Return=-43.00, Steps=16, Features = 1107
14111: E[0:02:47]-R[0:07:05]: Return=-7.00, Steps=46, Features = 1115
14210: E[0:02:48]-R[0:07:03]: Return=-70.00, Steps=10, Features = 1123
14256: E[0:02:49]-R[0:07:04]: Return=8.00, Steps=10, Features = 1127
14344: E[0:02:50]-R[0:07:03]: Return=-49.00, Steps=12, Features = 1129
14410: E[0:02:51]-R[0:07:03]: Return=25.00, Steps=10, Features = 1134
14491: E[0:02:52]-R[0:07:03]: Return=-10.00, Steps=19, Features = 1136
14579: E[0:02:54]-R[0:07:02]: Return=-33.00, Steps=10, Features = 1141
14630: E[0:02:55]-R[0:07:02]: Return=-39.00, Steps=13, Features = 1141
14716: E[0:02:56]-R[0:07:01]: Return=-37.00, Steps=10, Features = 1148
14818: E[0:02:57]-R[0:07:00]: Return=-71.00, Steps=10, Features = 1150
14911: E[0:02:58]-R[0:06:58]: Return=-58.00, Steps=12, Features = 1162
15024: E[0:02:59]-R[0:06:57]: Return=-54.00, Steps=24, Features = 1163
15113: E[0:03:00]-R[0:06:56]: Return=-32.00, Steps=21, Features = 1165
15205: E[0:03:01]-R[0:06:54]: Return=-43.00, Steps=37, Features = 1175
15301: E[0:03:02]-R[0:06:53]: Return=-27.00, Steps=17, Features = 1182
15406: E[0:03:03]-R[0:06:51]: Return=29.00, Steps=10, Features = 1184
15514: E[0:03:05]-R[0:06:50]: Return=-80.00, Steps=38, Features = 1200
15611: E[0:03:06]-R[0:06:49]: Return=-37.00, Steps=11, Features = 1210
15711: E[0:03:07]-R[0:06:48]: Return=-97.00, Steps=22, Features = 1217
15793: E[0:03:08]-R[0:06:47]: Return=-21.00, Steps=32, Features = 1217
15896: E[0:03:09]-R[0:06:46]: Return=-66.00, Steps=40, Features = 1220
15982: E[0:03:10]-R[0:06:45]: Return=-45.00, Steps=16, Features = 1233
16089: E[0:03:11]-R[0:06:43]: Return=134.00, Steps=29, Features = 1236
16186: E[0:03:13]-R[0:06:42]: Return=-58.00, Steps=21, Features = 1239
16258: E[0:03:14]-R[0:06:42]: Return=-74.00, Steps=11, Features = 1250
16351: E[0:03:15]-R[0:06:41]: Return=-21.00, Steps=12, Features = 1258
16404: E[0:03:16]-R[0:06:41]: Return=-38.00, Steps=10, Features = 1263
16466: E[0:03:17]-R[0:06:41]: Return=-26.00, Steps=28, Features = 1267
16580: E[0:03:19]-R[0:06:40]: Return=-90.00, Steps=44, Features = 1272
16648: E[0:03:20]-R[0:06:40]: Return=-72.00, Steps=10, Features = 1275
16700: E[0:03:21]-R[0:06:40]: Return=-10.00, Steps=10, Features = 1283
16777: E[0:03:22]-R[0:06:40]: Return=-95.00, Steps=26, Features = 1288
16868: E[0:03:23]-R[0:06:39]: Return=-62.00, Steps=32, Features = 1291
16935: E[0:03:24]-R[0:06:39]: Return=-35.00, Steps=12, Features = 1296
17034: E[0:03:26]-R[0:06:39]: Return=60.00, Steps=41, Features = 1309
17168: E[0:03:28]-R[0:06:38]: Return=-32.00, Steps=57, Features = 1311
17252: E[0:03:29]-R[0:06:37]: Return=-71.00, Steps=10, Features = 1312
17306: E[0:03:30]-R[0:06:37]: Return=-49.00, Steps=54, Features = 1316
17408: E[0:03:31]-R[0:06:36]: Return=7.00, Steps=10, Features = 1325
17467: E[0:03:33]-R[0:06:36]: Return=-23.00, Steps=17, Features = 1327
17618: E[0:03:35]-R[0:06:35]: Return=-88.00, Steps=69, Features = 1336
17710: E[0:03:36]-R[0:06:33]: Return=4.00, Steps=16, Features = 1340
17769: E[0:03:37]-R[0:06:33]: Return=-36.00, Steps=13, Features = 1346
17836: E[0:03:38]-R[0:06:33]: Return=-76.00, Steps=11, Features = 1353
17914: E[0:03:39]-R[0:06:32]: Return=-11.00, Steps=18, Features = 1358
17984: E[0:03:40]-R[0:06:32]: Return=-39.00, Steps=18, Features = 1363
18068: E[0:03:41]-R[0:06:31]: Return=-57.00, Steps=12, Features = 1363
18137: E[0:03:42]-R[0:06:30]: Return=-31.00, Steps=10, Features = 1369
18190: E[0:03:43]-R[0:06:30]: Return=41.00, Steps=10, Features = 1373
18256: E[0:03:44]-R[0:06:30]: Return=-76.00, Steps=45, Features = 1383
18324: E[0:03:45]-R[0:06:30]: Return=-10.00, Steps=10, Features = 1386
18393: E[0:03:47]-R[0:06:30]: Return=-99.00, Steps=24, Features = 1390
18457: E[0:03:48]-R[0:06:30]: Return=-39.00, Steps=10, Features = 1395
18538: E[0:03:49]-R[0:06:29]: Return=-12.00, Steps=10, Features = 1403
18624: E[0:03:50]-R[0:06:27]: Return=8.00, Steps=10, Features = 1405
18727: E[0:03:51]-R[0:06:26]: Return=-85.00, Steps=21, Features = 1409
18815: E[0:03:52]-R[0:06:25]: Return=-35.00, Steps=10, Features = 1417
18905: E[0:03:53]-R[0:06:24]: Return=4.00, Steps=12, Features = 1424
18999: E[0:03:54]-R[0:06:23]: Return=-31.00, Steps=10, Features = 1425
19102: E[0:03:56]-R[0:06:21]: Return=61.00, Steps=12, Features = 1428
19197: E[0:03:57]-R[0:06:20]: Return=-30.00, Steps=15, Features = 1429
19281: E[0:03:58]-R[0:06:19]: Return=-56.00, Steps=19, Features = 1431
19362: E[0:03:59]-R[0:06:18]: Return=-94.00, Steps=23, Features = 1433
19410: E[0:04:00]-R[0:06:18]: Return=-73.00, Steps=10, Features = 1434
19477: E[0:04:01]-R[0:06:18]: Return=-38.00, Steps=29, Features = 1441
19562: E[0:04:02]-R[0:06:17]: Return=-57.00, Steps=13, Features = 1443
19671: E[0:04:03]-R[0:06:15]: Return=-78.00, Steps=27, Features = 1444
19753: E[0:04:04]-R[0:06:14]: Return=-89.00, Steps=26, Features = 1445
19806: E[0:04:06]-R[0:06:14]: Return=-39.00, Steps=19, Features = 1447
19897: E[0:04:07]-R[0:06:13]: Return=-33.00, Steps=10, Features = 1450
19989: E[0:04:08]-R[0:06:12]: Return=-68.00, Steps=39, Features = 1450
20000 >>> E[0:04:08]-R[0:06:12]: Return=-81.00, Steps=26, Features = 1450
20092: E[0:04:09]-R[0:06:11]: Return=-70.00, Steps=10, Features = 1455
20203: E[0:04:10]-R[0:06:09]: Return=-59.00, Steps=53, Features = 1460
20276: E[0:04:12]-R[0:06:09]: Return=-79.00, Steps=15, Features = 1462
20325: E[0:04:13]-R[0:06:09]: Return=-3.00, Steps=23, Features = 1464
20389: E[0:04:14]-R[0:06:09]: Return=-21.00, Steps=13, Features = 1466
20467: E[0:04:15]-R[0:06:08]: Return=-57.00, Steps=25, Features = 1470
20537: E[0:04:16]-R[0:06:07]: Return=-38.00, Steps=10, Features = 1471
20630: E[0:04:17]-R[0:06:06]: Return=3.00, Steps=14, Features = 1479
20708: E[0:04:18]-R[0:06:05]: Return=-55.00, Steps=32, Features = 1481
20796: E[0:04:19]-R[0:06:04]: Return=0.00, Steps=12, Features = 1484
20877: E[0:04:20]-R[0:06:03]: Return=-2.00, Steps=15, Features = 1487
20966: E[0:04:22]-R[0:06:02]: Return=-92.00, Steps=29, Features = 1493
21065: E[0:04:23]-R[0:06:02]: Return=-58.00, Steps=44, Features = 1493
21159: E[0:04:24]-R[0:06:00]: Return=-77.00, Steps=32, Features = 1495
21242: E[0:04:26]-R[0:06:00]: Return=-44.00, Steps=22, Features = 1502
21334: E[0:04:27]-R[0:05:59]: Return=-52.00, Steps=11, Features = 1503
21410: E[0:04:28]-R[0:05:58]: Return=7.00, Steps=10, Features = 1507
21488: E[0:04:29]-R[0:05:57]: Return=6.00, Steps=12, Features = 1509
21554: E[0:04:30]-R[0:05:56]: Return=-53.00, Steps=10, Features = 1511
21624: E[0:04:31]-R[0:05:56]: Return=-58.00, Steps=17, Features = 1518
21712: E[0:04:33]-R[0:05:55]: Return=24.00, Steps=38, Features = 1520
21762: E[0:04:34]-R[0:05:55]: Return=-96.00, Steps=28, Features = 1527
21846: E[0:04:35]-R[0:05:54]: Return=-65.00, Steps=25, Features = 1534
21942: E[0:04:36]-R[0:05:53]: Return=56.00, Steps=23, Features = 1536
22034: E[0:04:37]-R[0:05:52]: Return=-59.00, Steps=12, Features = 1542
22102: E[0:04:38]-R[0:05:51]: Return=-17.00, Steps=10, Features = 1545
22174: E[0:04:39]-R[0:05:50]: Return=10.00, Steps=11, Features = 1547
22247: E[0:04:40]-R[0:05:50]: Return=-45.00, Steps=14, Features = 1553
22316: E[0:04:41]-R[0:05:49]: Return=27.00, Steps=11, Features = 1556
22415: E[0:04:43]-R[0:05:48]: Return=35.00, Steps=30, Features = 1562
22512: E[0:04:44]-R[0:05:47]: Return=-71.00, Steps=77, Features = 1569
22598: E[0:04:45]-R[0:05:45]: Return=-10.00, Steps=10, Features = 1577
22667: E[0:04:46]-R[0:05:45]: Return=-19.00, Steps=14, Features = 1586
22747: E[0:04:47]-R[0:05:44]: Return=-5.00, Steps=17, Features = 1589
22832: E[0:04:48]-R[0:05:43]: Return=26.00, Steps=10, Features = 1594
22939: E[0:04:49]-R[0:05:42]: Return=22.00, Steps=23, Features = 1596
23027: E[0:04:51]-R[0:05:41]: Return=2.00, Steps=21, Features = 1597
23065: E[0:04:52]-R[0:05:41]: Return=23.00, Steps=10, Features = 1600
23146: E[0:04:53]-R[0:05:40]: Return=28.00, Steps=10, Features = 1601
23210: E[0:04:54]-R[0:05:40]: Return=-13.00, Steps=31, Features = 1602
23271: E[0:04:55]-R[0:05:39]: Return=-37.00, Steps=11, Features = 1605
23361: E[0:04:57]-R[0:05:38]: Return=1.00, Steps=23, Features = 1609
23441: E[0:04:58]-R[0:05:37]: Return=-14.00, Steps=18, Features = 1609
23534: E[0:04:59]-R[0:05:36]: Return=41.00, Steps=10, Features = 1613
23626: E[0:05:00]-R[0:05:35]: Return=-35.00, Steps=10, Features = 1620
23711: E[0:05:01]-R[0:05:33]: Return=-40.00, Steps=11, Features = 1626
23796: E[0:05:02]-R[0:05:32]: Return=-41.00, Steps=12, Features = 1630
23883: E[0:05:03]-R[0:05:31]: Return=2.00, Steps=11, Features = 1645
23963: E[0:05:04]-R[0:05:30]: Return=-10.00, Steps=21, Features = 1646
24018: E[0:05:05]-R[0:05:30]: Return=-66.00, Steps=16, Features = 1654
24084: E[0:05:06]-R[0:05:30]: Return=-76.00, Steps=12, Features = 1660
24168: E[0:05:08]-R[0:05:29]: Return=6.00, Steps=23, Features = 1665
24238: E[0:05:09]-R[0:05:28]: Return=-49.00, Steps=26, Features = 1668
24315: E[0:05:10]-R[0:05:27]: Return=10.00, Steps=10, Features = 1672
24371: E[0:05:11]-R[0:05:27]: Return=-49.00, Steps=36, Features = 1675
24439: E[0:05:12]-R[0:05:26]: Return=26.00, Steps=46, Features = 1678
24531: E[0:05:13]-R[0:05:25]: Return=36.00, Steps=17, Features = 1688
24593: E[0:05:14]-R[0:05:25]: Return=-76.00, Steps=11, Features = 1691
24654: E[0:05:15]-R[0:05:24]: Return=-55.00, Steps=10, Features = 1694
24743: E[0:05:17]-R[0:05:23]: Return=-47.00, Steps=18, Features = 1694
24806: E[0:05:18]-R[0:05:23]: Return=51.00, Steps=21, Features = 1695
24884: E[0:05:19]-R[0:05:22]: Return=8.00, Steps=10, Features = 1700
24953: E[0:05:20]-R[0:05:21]: Return=-97.00, Steps=23, Features = 1712
25034: E[0:05:21]-R[0:05:20]: Return=-98.00, Steps=45, Features = 1714
25070: E[0:05:22]-R[0:05:20]: Return=-54.00, Steps=12, Features = 1718
25139: E[0:05:23]-R[0:05:19]: Return=-53.00, Steps=11, Features = 1718
25200: E[0:05:24]-R[0:05:19]: Return=-44.00, Steps=16, Features = 1722
25262: E[0:05:25]-R[0:05:19]: Return=18.00, Steps=23, Features = 1723
25328: E[0:05:27]-R[0:05:18]: Return=36.00, Steps=15, Features = 1725
25407: E[0:05:28]-R[0:05:17]: Return=-10.00, Steps=18, Features = 1731
25483: E[0:05:29]-R[0:05:16]: Return=-89.00, Steps=17, Features = 1734
25551: E[0:05:30]-R[0:05:16]: Return=-68.00, Steps=18, Features = 1738
25619: E[0:05:31]-R[0:05:15]: Return=-77.00, Steps=13, Features = 1741
25672: E[0:05:32]-R[0:05:15]: Return=-52.00, Steps=10, Features = 1746
25748: E[0:05:33]-R[0:05:14]: Return=-32.00, Steps=11, Features = 1748
25807: E[0:05:35]-R[0:05:14]: Return=-34.00, Steps=14, Features = 1752
25924: E[0:05:36]-R[0:05:12]: Return=-88.00, Steps=50, Features = 1755
26055: E[0:05:38]-R[0:05:11]: Return=4.00, Steps=68, Features = 1755
26140: E[0:05:40]-R[0:05:10]: Return=64.00, Steps=37, Features = 1759
26216: E[0:05:41]-R[0:05:09]: Return=-36.00, Steps=24, Features = 1766
26298: E[0:05:42]-R[0:05:08]: Return=-69.00, Steps=21, Features = 1772
26416: E[0:05:43]-R[0:05:07]: Return=-83.00, Steps=38, Features = 1775
26496: E[0:05:45]-R[0:05:06]: Return=-33.00, Steps=28, Features = 1777
26561: E[0:05:46]-R[0:05:06]: Return=-28.00, Steps=27, Features = 1784
26643: E[0:05:48]-R[0:05:05]: Return=110.00, Steps=42, Features = 1792
26770: E[0:05:50]-R[0:05:03]: Return=32.00, Steps=103, Features = 1796
26841: E[0:05:51]-R[0:05:02]: Return=-92.00, Steps=32, Features = 1799
26928: E[0:05:52]-R[0:05:01]: Return=-149.00, Steps=76, Features = 1799
27001: E[0:05:53]-R[0:05:01]: Return=27.00, Steps=24, Features = 1801
27074: E[0:05:54]-R[0:05:00]: Return=-34.00, Steps=53, Features = 1803
27157: E[0:05:55]-R[0:04:59]: Return=-54.00, Steps=19, Features = 1803
27210: E[0:05:56]-R[0:04:58]: Return=-55.00, Steps=10, Features = 1808
27274: E[0:05:57]-R[0:04:58]: Return=-75.00, Steps=36, Features = 1817
27357: E[0:05:59]-R[0:04:57]: Return=-1.00, Steps=20, Features = 1822
27437: E[0:06:00]-R[0:04:56]: Return=-69.00, Steps=11, Features = 1826
27510: E[0:06:01]-R[0:04:55]: Return=154.00, Steps=28, Features = 1832
27586: E[0:06:02]-R[0:04:54]: Return=-75.00, Steps=13, Features = 1837
27640: E[0:06:03]-R[0:04:54]: Return=-65.00, Steps=18, Features = 1838
27691: E[0:06:04]-R[0:04:53]: Return=-68.00, Steps=10, Features = 1838
27750: E[0:06:05]-R[0:04:53]: Return=64.00, Steps=15, Features = 1846
27822: E[0:06:07]-R[0:04:52]: Return=-90.00, Steps=26, Features = 1847
27894: E[0:06:08]-R[0:04:52]: Return=-6.00, Steps=21, Features = 1848
27965: E[0:06:09]-R[0:04:51]: Return=3.00, Steps=11, Features = 1852
28050: E[0:06:11]-R[0:04:50]: Return=16.00, Steps=20, Features = 1855
28138: E[0:06:12]-R[0:04:49]: Return=95.00, Steps=25, Features = 1863
