============================================================
Domain:		PST
Dimensions:	12
|S|:		5451776
|A|:		27
|S|x|A|:		147197952
Episode Cap:	1000
Gamma:		0.9
NUM_UAV:		3
============================================================
Representation:		IndependentDiscretizationCompactBinary
Features per action:	52
Binary Dimensions:	[ 6  7  8  9 10 11]
============================================================
Representation:		iFDD
Features per action:	52
Initial Representation:	IndependentDiscretizationCompactBinary
Plus:			1
Sparsify:		1
Cached:			1
Online Threshold:	45.000
Batch Threshold:		45.000
Max Batch Discovery:	20
============================================================
Agent:		SARSA
Policy:		eGreedy
Alpha_0:		0.10
============================================================
Experiment:		OnlineExperiment
Output:			Results/13ICML-BatchiFDD/PST/PST-iFDD-50000-45/1-results.txt
Learning Steps:		50000
Performance Checks:	5
Log Intervals:		1(s)
106: E[0:00:01]-R[0:08:57]: Return=-72.00, Steps=32, Features = 110
4579: E[0:00:46]-R[0:07:39]: Return=-21.00, Steps=12, Features = 797
4693: E[0:00:47]-R[0:07:37]: Return=-59.00, Steps=13, Features = 814
4818: E[0:00:49]-R[0:07:40]: Return=-85.00, Steps=60, Features = 817
4915: E[0:00:50]-R[0:07:39]: Return=-50.00, Steps=18, Features = 819
4996: E[0:00:51]-R[0:07:41]: Return=-62.00, Steps=15, Features = 836
5095: E[0:00:52]-R[0:07:41]: Return=-36.00, Steps=12, Features = 841
5175: E[0:00:53]-R[0:07:42]: Return=-78.00, Steps=13, Features = 850
5273: E[0:00:54]-R[0:07:41]: Return=-75.00, Steps=30, Features = 869
5367: E[0:00:56]-R[0:07:43]: Return=-98.00, Steps=23, Features = 871
5443: E[0:00:57]-R[0:07:46]: Return=-91.00, Steps=20, Features = 878
5543: E[0:00:58]-R[0:07:47]: Return=-35.00, Steps=20, Features = 882
5630: E[0:00:59]-R[0:07:48]: Return=-90.00, Steps=19, Features = 888
5715: E[0:01:01]-R[0:07:49]: Return=-30.00, Steps=27, Features = 894
5817: E[0:01:02]-R[0:07:48]: Return=-60.00, Steps=13, Features = 899
5919: E[0:01:03]-R[0:07:47]: Return=-73.00, Steps=22, Features = 922
6019: E[0:01:04]-R[0:07:47]: Return=-26.00, Steps=17, Features = 927
6073: E[0:01:05]-R[0:07:50]: Return=-53.00, Steps=10, Features = 927
6148: E[0:01:06]-R[0:07:53]: Return=-110.00, Steps=36, Features = 928
6251: E[0:01:08]-R[0:07:53]: Return=-87.00, Steps=37, Features = 933
6341: E[0:01:09]-R[0:07:53]: Return=-62.00, Steps=15, Features = 939
6408: E[0:01:10]-R[0:07:54]: Return=-95.00, Steps=26, Features = 943
6492: E[0:01:11]-R[0:07:55]: Return=-74.00, Steps=12, Features = 949
6593: E[0:01:12]-R[0:07:53]: Return=-71.00, Steps=12, Features = 952
6676: E[0:01:13]-R[0:07:54]: Return=-101.00, Steps=27, Features = 960
6774: E[0:01:14]-R[0:07:54]: Return=-41.00, Steps=13, Features = 971
6872: E[0:01:16]-R[0:07:55]: Return=-86.00, Steps=40, Features = 981
6936: E[0:01:17]-R[0:07:56]: Return=-81.00, Steps=16, Features = 991
7002: E[0:01:18]-R[0:07:58]: Return=-31.00, Steps=10, Features = 993
7073: E[0:01:19]-R[0:07:59]: Return=-106.00, Steps=40, Features = 996
7166: E[0:01:20]-R[0:07:59]: Return=-43.00, Steps=50, Features = 1000
7246: E[0:01:21]-R[0:07:59]: Return=-71.00, Steps=22, Features = 1003
7359: E[0:01:22]-R[0:07:57]: Return=-77.00, Steps=10, Features = 1004
7465: E[0:01:23]-R[0:07:55]: Return=-70.00, Steps=10, Features = 1008
7536: E[0:01:24]-R[0:07:56]: Return=30.00, Steps=10, Features = 1020
7623: E[0:01:26]-R[0:07:55]: Return=-71.00, Steps=10, Features = 1022
7724: E[0:01:27]-R[0:07:54]: Return=-19.00, Steps=10, Features = 1029
7781: E[0:01:28]-R[0:07:55]: Return=-75.00, Steps=11, Features = 1035
7868: E[0:01:29]-R[0:07:57]: Return=-136.00, Steps=50, Features = 1040
7970: E[0:01:30]-R[0:07:56]: Return=-90.00, Steps=29, Features = 1041
8062: E[0:01:31]-R[0:07:55]: Return=-75.00, Steps=12, Features = 1049
8136: E[0:01:33]-R[0:07:57]: Return=-71.00, Steps=21, Features = 1049
8230: E[0:01:34]-R[0:07:56]: Return=-58.00, Steps=10, Features = 1058
8278: E[0:01:35]-R[0:07:59]: Return=-19.00, Steps=13, Features = 1070
8366: E[0:01:36]-R[0:07:59]: Return=-3.00, Steps=25, Features = 1086
8461: E[0:01:38]-R[0:07:59]: Return=-15.00, Steps=22, Features = 1094
8556: E[0:01:39]-R[0:07:58]: Return=-73.00, Steps=25, Features = 1106
8652: E[0:01:40]-R[0:07:57]: Return=-54.00, Steps=11, Features = 1118
8745: E[0:01:41]-R[0:07:55]: Return=-55.00, Steps=11, Features = 1133
8839: E[0:01:42]-R[0:07:54]: Return=-14.00, Steps=11, Features = 1142
8946: E[0:01:43]-R[0:07:52]: Return=-16.00, Steps=10, Features = 1159
9037: E[0:01:44]-R[0:07:51]: Return=-35.00, Steps=10, Features = 1172
9093: E[0:01:45]-R[0:07:52]: Return=-67.00, Steps=11, Features = 1176
9181: E[0:01:46]-R[0:07:52]: Return=-9.00, Steps=18, Features = 1177
9276: E[0:01:47]-R[0:07:51]: Return=-65.00, Steps=11, Features = 1187
9338: E[0:01:48]-R[0:07:52]: Return=-58.00, Steps=13, Features = 1191
9408: E[0:01:49]-R[0:07:52]: Return=-56.00, Steps=10, Features = 1206
9473: E[0:01:50]-R[0:07:52]: Return=-40.00, Steps=11, Features = 1222
9561: E[0:01:51]-R[0:07:51]: Return=-77.00, Steps=12, Features = 1226
9663: E[0:01:53]-R[0:07:50]: Return=-57.00, Steps=23, Features = 1238
9736: E[0:01:54]-R[0:07:51]: Return=-68.00, Steps=12, Features = 1247
9806: E[0:01:55]-R[0:07:53]: Return=-85.00, Steps=25, Features = 1251
9911: E[0:01:56]-R[0:07:51]: Return=-75.00, Steps=31, Features = 1258
10000 >>> E[0:01:57]-R[0:07:50]: Return=-51.00, Steps=12, Features = 1259
10088: E[0:01:58]-R[0:07:49]: Return=-44.00, Steps=18, Features = 1262
10156: E[0:02:00]-R[0:07:49]: Return=48.00, Steps=10, Features = 1268
10213: E[0:02:01]-R[0:07:49]: Return=-81.00, Steps=31, Features = 1268
10303: E[0:02:02]-R[0:07:49]: Return=-18.00, Steps=14, Features = 1273
10354: E[0:02:03]-R[0:07:50]: Return=-34.00, Steps=10, Features = 1275
10466: E[0:02:04]-R[0:07:48]: Return=-97.00, Steps=23, Features = 1285
10567: E[0:02:05]-R[0:07:47]: Return=-71.00, Steps=18, Features = 1300
10671: E[0:02:06]-R[0:07:45]: Return=-22.00, Steps=22, Features = 1307
10760: E[0:02:07]-R[0:07:44]: Return=-31.00, Steps=10, Features = 1315
10852: E[0:02:09]-R[0:07:44]: Return=-60.00, Steps=25, Features = 1321
10945: E[0:02:10]-R[0:07:43]: Return=-101.00, Steps=34, Features = 1324
11039: E[0:02:11]-R[0:07:42]: Return=-95.00, Steps=21, Features = 1331
11143: E[0:02:13]-R[0:07:43]: Return=-161.00, Steps=63, Features = 1334
11215: E[0:02:14]-R[0:07:43]: Return=-70.00, Steps=10, Features = 1339
11324: E[0:02:15]-R[0:07:41]: Return=-107.00, Steps=44, Features = 1350
11437: E[0:02:16]-R[0:07:40]: Return=-85.00, Steps=22, Features = 1359
11532: E[0:02:17]-R[0:07:38]: Return=-64.00, Steps=19, Features = 1365
11608: E[0:02:19]-R[0:07:39]: Return=-72.00, Steps=19, Features = 1374
11677: E[0:02:20]-R[0:07:39]: Return=-70.00, Steps=10, Features = 1384
11748: E[0:02:21]-R[0:07:39]: Return=-78.00, Steps=11, Features = 1391
11825: E[0:02:22]-R[0:07:38]: Return=-50.00, Steps=10, Features = 1398
11871: E[0:02:23]-R[0:07:39]: Return=-61.00, Steps=16, Features = 1402
11935: E[0:02:24]-R[0:07:39]: Return=-173.00, Steps=64, Features = 1403
12033: E[0:02:26]-R[0:07:39]: Return=-119.00, Steps=55, Features = 1409
12102: E[0:02:27]-R[0:07:39]: Return=-46.00, Steps=16, Features = 1412
12245: E[0:02:28]-R[0:07:37]: Return=-138.00, Steps=64, Features = 1413
12337: E[0:02:29]-R[0:07:36]: Return=-69.00, Steps=10, Features = 1421
12419: E[0:02:31]-R[0:07:36]: Return=-82.00, Steps=32, Features = 1427
12495: E[0:02:32]-R[0:07:37]: Return=-98.00, Steps=48, Features = 1430
12576: E[0:02:33]-R[0:07:37]: Return=-16.00, Steps=10, Features = 1433
12693: E[0:02:35]-R[0:07:37]: Return=-95.00, Steps=68, Features = 1433
12781: E[0:02:36]-R[0:07:35]: Return=-68.00, Steps=11, Features = 1441
12859: E[0:02:37]-R[0:07:35]: Return=-85.00, Steps=16, Features = 1441
12916: E[0:02:39]-R[0:07:35]: Return=-82.00, Steps=15, Features = 1443
12992: E[0:02:40]-R[0:07:35]: Return=-41.00, Steps=21, Features = 1452
13074: E[0:02:41]-R[0:07:34]: Return=-46.00, Steps=20, Features = 1452
13141: E[0:02:42]-R[0:07:34]: Return=-8.00, Steps=36, Features = 1454
13190: E[0:02:43]-R[0:07:35]: Return=4.00, Steps=13, Features = 1463
13245: E[0:02:44]-R[0:07:36]: Return=-58.00, Steps=13, Features = 1464
13311: E[0:02:45]-R[0:07:35]: Return=-1.00, Steps=12, Features = 1468
13386: E[0:02:46]-R[0:07:35]: Return=-104.00, Steps=40, Features = 1469
13430: E[0:02:47]-R[0:07:36]: Return=-37.00, Steps=12, Features = 1473
13516: E[0:02:48]-R[0:07:35]: Return=-90.00, Steps=20, Features = 1477
13580: E[0:02:49]-R[0:07:34]: Return=-87.00, Steps=15, Features = 1485
13631: E[0:02:51]-R[0:07:35]: Return=-29.00, Steps=15, Features = 1506
13716: E[0:02:52]-R[0:07:34]: Return=-38.00, Steps=10, Features = 1516
13784: E[0:02:53]-R[0:07:34]: Return=-63.00, Steps=56, Features = 1522
13843: E[0:02:54]-R[0:07:34]: Return=-72.00, Steps=13, Features = 1526
13915: E[0:02:55]-R[0:07:34]: Return=-115.00, Steps=33, Features = 1527
14009: E[0:02:56]-R[0:07:33]: Return=-64.00, Steps=53, Features = 1531
14078: E[0:02:57]-R[0:07:33]: Return=-45.00, Steps=31, Features = 1531
14188: E[0:03:00]-R[0:07:34]: Return=-45.00, Steps=55, Features = 1542
14263: E[0:03:01]-R[0:07:33]: Return=-75.00, Steps=10, Features = 1547
14352: E[0:03:02]-R[0:07:32]: Return=-61.00, Steps=22, Features = 1549
14429: E[0:03:03]-R[0:07:31]: Return=-67.00, Steps=16, Features = 1556
14493: E[0:03:04]-R[0:07:31]: Return=-54.00, Steps=12, Features = 1567
14549: E[0:03:05]-R[0:07:31]: Return=-36.00, Steps=10, Features = 1573
14617: E[0:03:06]-R[0:07:31]: Return=-83.00, Steps=24, Features = 1582
14672: E[0:03:08]-R[0:07:32]: Return=-68.00, Steps=44, Features = 1585
14733: E[0:03:09]-R[0:07:32]: Return=-17.00, Steps=11, Features = 1590
14790: E[0:03:10]-R[0:07:32]: Return=-28.00, Steps=17, Features = 1595
14861: E[0:03:11]-R[0:07:32]: Return=-56.00, Steps=22, Features = 1596
14960: E[0:03:12]-R[0:07:31]: Return=-16.00, Steps=13, Features = 1597
15031: E[0:03:14]-R[0:07:30]: Return=-49.00, Steps=27, Features = 1602
15078: E[0:03:15]-R[0:07:31]: Return=134.00, Steps=47, Features = 1602
15171: E[0:03:16]-R[0:07:29]: Return=-95.00, Steps=25, Features = 1603
15241: E[0:03:17]-R[0:07:29]: Return=-1.00, Steps=16, Features = 1608
15326: E[0:03:18]-R[0:07:28]: Return=-19.00, Steps=14, Features = 1612
15378: E[0:03:19]-R[0:07:28]: Return=-71.00, Steps=10, Features = 1612
15455: E[0:03:20]-R[0:07:27]: Return=18.00, Steps=12, Features = 1616
15527: E[0:03:21]-R[0:07:27]: Return=-53.00, Steps=10, Features = 1618
15584: E[0:03:22]-R[0:07:26]: Return=-76.00, Steps=47, Features = 1619
15649: E[0:03:23]-R[0:07:26]: Return=-78.00, Steps=13, Features = 1621
15717: E[0:03:24]-R[0:07:25]: Return=-71.00, Steps=12, Features = 1626
15770: E[0:03:25]-R[0:07:25]: Return=-59.00, Steps=14, Features = 1637
15863: E[0:03:27]-R[0:07:25]: Return=-52.00, Steps=29, Features = 1648
15938: E[0:03:28]-R[0:07:24]: Return=-90.00, Steps=34, Features = 1652
16014: E[0:03:29]-R[0:07:23]: Return=-144.00, Steps=49, Features = 1656
16082: E[0:03:30]-R[0:07:23]: Return=-64.00, Steps=14, Features = 1666
16144: E[0:03:31]-R[0:07:24]: Return=-75.00, Steps=21, Features = 1666
16202: E[0:03:33]-R[0:07:23]: Return=-43.00, Steps=34, Features = 1669
16273: E[0:03:34]-R[0:07:23]: Return=-76.00, Steps=11, Features = 1673
16369: E[0:03:35]-R[0:07:21]: Return=-103.00, Steps=24, Features = 1679
16460: E[0:03:36]-R[0:07:20]: Return=-78.00, Steps=14, Features = 1683
16551: E[0:03:37]-R[0:07:19]: Return=-126.00, Steps=64, Features = 1683
16626: E[0:03:39]-R[0:07:19]: Return=-73.00, Steps=50, Features = 1683
16757: E[0:03:41]-R[0:07:18]: Return=-142.00, Steps=71, Features = 1684
16850: E[0:03:42]-R[0:07:17]: Return=-84.00, Steps=16, Features = 1690
16905: E[0:03:43]-R[0:07:17]: Return=-66.00, Steps=28, Features = 1694
16969: E[0:03:44]-R[0:07:16]: Return=-35.00, Steps=10, Features = 1703
17045: E[0:03:45]-R[0:07:15]: Return=-58.00, Steps=11, Features = 1713
17154: E[0:03:47]-R[0:07:14]: Return=0.00, Steps=45, Features = 1719
17242: E[0:03:48]-R[0:07:13]: Return=-98.00, Steps=23, Features = 1726
17339: E[0:03:49]-R[0:07:11]: Return=-45.00, Steps=34, Features = 1728
17419: E[0:03:50]-R[0:07:10]: Return=-36.00, Steps=55, Features = 1728
17499: E[0:03:52]-R[0:07:11]: Return=-79.00, Steps=42, Features = 1729
17558: E[0:03:53]-R[0:07:11]: Return=-34.00, Steps=38, Features = 1729
17617: E[0:03:54]-R[0:07:11]: Return=-71.00, Steps=10, Features = 1732
17688: E[0:03:55]-R[0:07:10]: Return=-108.00, Steps=38, Features = 1739
17762: E[0:03:57]-R[0:07:09]: Return=-83.00, Steps=14, Features = 1743
17849: E[0:03:58]-R[0:07:08]: Return=-120.00, Steps=33, Features = 1747
17913: E[0:03:59]-R[0:07:08]: Return=-76.00, Steps=11, Features = 1748
18015: E[0:04:00]-R[0:07:07]: Return=-90.00, Steps=29, Features = 1761
18087: E[0:04:02]-R[0:07:06]: Return=-49.00, Steps=24, Features = 1762
18132: E[0:04:03]-R[0:07:07]: Return=-23.00, Steps=12, Features = 1768
18192: E[0:04:04]-R[0:07:07]: Return=-99.00, Steps=23, Features = 1776
18259: E[0:04:05]-R[0:07:06]: Return=-111.00, Steps=32, Features = 1783
18354: E[0:04:07]-R[0:07:06]: Return=64.00, Steps=52, Features = 1793
18419: E[0:04:08]-R[0:07:05]: Return=-81.00, Steps=14, Features = 1797
18479: E[0:04:10]-R[0:07:06]: Return=4.00, Steps=21, Features = 1800
18565: E[0:04:11]-R[0:07:05]: Return=-85.00, Steps=27, Features = 1807
18641: E[0:04:12]-R[0:07:04]: Return=-49.00, Steps=10, Features = 1807
18708: E[0:04:13]-R[0:07:04]: Return=-66.00, Steps=34, Features = 1807
18794: E[0:04:15]-R[0:07:03]: Return=6.00, Steps=22, Features = 1808
18864: E[0:04:16]-R[0:07:03]: Return=-38.00, Steps=12, Features = 1815
18927: E[0:04:17]-R[0:07:03]: Return=-85.00, Steps=19, Features = 1818
18981: E[0:04:19]-R[0:07:03]: Return=-114.00, Steps=42, Features = 1822
19046: E[0:04:20]-R[0:07:03]: Return=-102.00, Steps=65, Features = 1828
19106: E[0:04:21]-R[0:07:03]: Return=-55.00, Steps=12, Features = 1832
19163: E[0:04:23]-R[0:07:03]: Return=-71.00, Steps=10, Features = 1833
19228: E[0:04:24]-R[0:07:02]: Return=-19.00, Steps=11, Features = 1848
19268: E[0:04:25]-R[0:07:02]: Return=-58.00, Steps=11, Features = 1849
19319: E[0:04:26]-R[0:07:02]: Return=-102.00, Steps=28, Features = 1859
19378: E[0:04:27]-R[0:07:02]: Return=-54.00, Steps=22, Features = 1862
19441: E[0:04:28]-R[0:07:01]: Return=-74.00, Steps=10, Features = 1869
19529: E[0:04:29]-R[0:07:00]: Return=-74.00, Steps=52, Features = 1870
19583: E[0:04:31]-R[0:07:00]: Return=-98.00, Steps=40, Features = 1873
19624: E[0:04:32]-R[0:07:00]: Return=-18.00, Steps=13, Features = 1874
19692: E[0:04:33]-R[0:07:00]: Return=-12.00, Steps=10, Features = 1880
19749: E[0:04:34]-R[0:06:59]: Return=14.00, Steps=15, Features = 1883
19831: E[0:04:35]-R[0:06:59]: Return=36.00, Steps=43, Features = 1887
19884: E[0:04:36]-R[0:06:59]: Return=-65.00, Steps=16, Features = 1891
19964: E[0:04:38]-R[0:06:58]: Return=-97.00, Steps=31, Features = 1900
20000 >>> E[0:04:39]-R[0:06:59]: Return=-103.00, Steps=23, Features = 1901
20058: E[0:04:40]-R[0:06:59]: Return=-87.00, Steps=58, Features = 1901
20119: E[0:04:41]-R[0:06:58]: Return=-33.00, Steps=12, Features = 1907
20162: E[0:04:42]-R[0:06:58]: Return=-123.00, Steps=43, Features = 1908
20205: E[0:04:44]-R[0:06:58]: Return=-53.00, Steps=12, Features = 1912
20260: E[0:04:45]-R[0:06:58]: Return=-76.00, Steps=13, Features = 1919
20339: E[0:04:46]-R[0:06:57]: Return=3.00, Steps=13, Features = 1919
20430: E[0:04:47]-R[0:06:56]: Return=-91.00, Steps=53, Features = 1922
20502: E[0:04:49]-R[0:06:55]: Return=9.00, Steps=19, Features = 1923
20565: E[0:04:50]-R[0:06:55]: Return=6.00, Steps=10, Features = 1937
20660: E[0:04:51]-R[0:06:53]: Return=-110.00, Steps=45, Features = 1944
20767: E[0:04:52]-R[0:06:51]: Return=-104.00, Steps=39, Features = 1948
20853: E[0:04:54]-R[0:06:50]: Return=-4.00, Steps=23, Features = 1952
20909: E[0:04:55]-R[0:06:50]: Return=-73.00, Steps=11, Features = 1953
20953: E[0:04:56]-R[0:06:50]: Return=-67.00, Steps=10, Features = 1953
21017: E[0:04:57]-R[0:06:49]: Return=-69.00, Steps=10, Features = 1955
21112: E[0:04:59]-R[0:06:49]: Return=-63.00, Steps=74, Features = 1957
21158: E[0:05:00]-R[0:06:49]: Return=-8.00, Steps=20, Features = 1963
21225: E[0:05:01]-R[0:06:48]: Return=-113.00, Steps=43, Features = 1968
21287: E[0:05:02]-R[0:06:48]: Return=-33.00, Steps=23, Features = 1971
21334: E[0:05:03]-R[0:06:48]: Return=4.00, Steps=12, Features = 1972
21375: E[0:05:04]-R[0:06:48]: Return=-13.00, Steps=11, Features = 1978
21437: E[0:05:06]-R[0:06:47]: Return=-57.00, Steps=14, Features = 1983
21498: E[0:05:07]-R[0:06:47]: Return=-77.00, Steps=21, Features = 1985
21556: E[0:05:08]-R[0:06:46]: Return=23.00, Steps=14, Features = 1985
21624: E[0:05:09]-R[0:06:46]: Return=-5.00, Steps=48, Features = 1986
21661: E[0:05:10]-R[0:06:46]: Return=-15.00, Steps=12, Features = 1993
21744: E[0:05:12]-R[0:06:45]: Return=-62.00, Steps=18, Features = 1993
21819: E[0:05:13]-R[0:06:44]: Return=-96.00, Steps=20, Features = 2000
21900: E[0:05:14]-R[0:06:43]: Return=-64.00, Steps=37, Features = 2004
21959: E[0:05:15]-R[0:06:42]: Return=7.00, Steps=11, Features = 2007
22045: E[0:05:16]-R[0:06:41]: Return=-9.00, Steps=30, Features = 2007
22104: E[0:05:18]-R[0:06:41]: Return=-36.00, Steps=11, Features = 2009
22199: E[0:05:20]-R[0:06:41]: Return=76.00, Steps=95, Features = 2009
22239: E[0:05:21]-R[0:06:41]: Return=-70.00, Steps=20, Features = 2013
22315: E[0:05:22]-R[0:06:40]: Return=-9.00, Steps=10, Features = 2017
22383: E[0:05:24]-R[0:06:39]: Return=-19.00, Steps=43, Features = 2020
22438: E[0:05:25]-R[0:06:39]: Return=-40.00, Steps=13, Features = 2031
22536: E[0:05:27]-R[0:06:38]: Return=-95.00, Steps=24, Features = 2036
22600: E[0:05:28]-R[0:06:37]: Return=-35.00, Steps=13, Features = 2039
22675: E[0:05:29]-R[0:06:37]: Return=-61.00, Steps=75, Features = 2039
22759: E[0:05:31]-R[0:06:36]: Return=-23.00, Steps=23, Features = 2044
22864: E[0:05:32]-R[0:06:34]: Return=-127.00, Steps=74, Features = 2045
22930: E[0:05:34]-R[0:06:34]: Return=-99.00, Steps=66, Features = 2045
22997: E[0:05:35]-R[0:06:33]: Return=-63.00, Steps=16, Features = 2046
23063: E[0:05:36]-R[0:06:32]: Return=46.00, Steps=10, Features = 2053
23128: E[0:05:37]-R[0:06:32]: Return=-75.00, Steps=11, Features = 2057
23204: E[0:05:38]-R[0:06:31]: Return=-79.00, Steps=26, Features = 2061
23264: E[0:05:39]-R[0:06:30]: Return=-14.00, Steps=11, Features = 2066
23346: E[0:05:40]-R[0:06:29]: Return=-22.00, Steps=29, Features = 2068
23454: E[0:05:42]-R[0:06:27]: Return=-147.00, Steps=59, Features = 2070
23550: E[0:05:44]-R[0:06:26]: Return=-88.00, Steps=24, Features = 2074
23633: E[0:05:45]-R[0:06:25]: Return=-83.00, Steps=14, Features = 2076
23692: E[0:05:46]-R[0:06:24]: Return=-71.00, Steps=12, Features = 2078
23766: E[0:05:47]-R[0:06:23]: Return=-31.00, Steps=10, Features = 2080
23841: E[0:05:48]-R[0:06:22]: Return=29.00, Steps=20, Features = 2085
23911: E[0:05:49]-R[0:06:21]: Return=-12.00, Steps=17, Features = 2088
23984: E[0:05:50]-R[0:06:20]: Return=-64.00, Steps=15, Features = 2091
24076: E[0:05:51]-R[0:06:18]: Return=-59.00, Steps=50, Features = 2091
24170: E[0:05:52]-R[0:06:17]: Return=-37.00, Steps=20, Features = 2095
24244: E[0:05:53]-R[0:06:15]: Return=-82.00, Steps=20, Features = 2098
24316: E[0:05:54]-R[0:06:14]: Return=-49.00, Steps=10, Features = 2105
24410: E[0:05:56]-R[0:06:13]: Return=67.00, Steps=84, Features = 2108
24498: E[0:05:57]-R[0:06:12]: Return=25.00, Steps=20, Features = 2112
24567: E[0:05:59]-R[0:06:12]: Return=-72.00, Steps=25, Features = 2117
24635: E[0:06:00]-R[0:06:11]: Return=-53.00, Steps=10, Features = 2118
24695: E[0:06:01]-R[0:06:10]: Return=-55.00, Steps=10, Features = 2124
24757: E[0:06:02]-R[0:06:09]: Return=-40.00, Steps=14, Features = 2130
24837: E[0:06:03]-R[0:06:08]: Return=-10.00, Steps=39, Features = 2135
24890: E[0:06:04]-R[0:06:08]: Return=-53.00, Steps=10, Features = 2143
24931: E[0:06:05]-R[0:06:07]: Return=-17.00, Steps=10, Features = 2152
24978: E[0:06:06]-R[0:06:07]: Return=-55.00, Steps=47, Features = 2152
25038: E[0:06:08]-R[0:06:07]: Return=-52.00, Steps=18, Features = 2155
25107: E[0:06:09]-R[0:06:06]: Return=-26.00, Steps=47, Features = 2155
25174: E[0:06:10]-R[0:06:05]: Return=-23.00, Steps=28, Features = 2157
25244: E[0:06:11]-R[0:06:04]: Return=34.00, Steps=50, Features = 2157
25330: E[0:06:13]-R[0:06:03]: Return=70.00, Steps=29, Features = 2164
25416: E[0:06:14]-R[0:06:02]: Return=20.00, Steps=27, Features = 2171
25515: E[0:06:16]-R[0:06:00]: Return=47.00, Steps=44, Features = 2179
25601: E[0:06:17]-R[0:05:59]: Return=-93.00, Steps=76, Features = 2179
25674: E[0:06:18]-R[0:05:58]: Return=-81.00, Steps=18, Features = 2188
